baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ynjF	67.9831433207757	-0.483348927233732	0.299323786961398	-1.6148029267586	0.10635337915281	0.143404049913534
kbaZ	22.8171439436672	-0.934973155213634	0.57922376669058	-1.61418299624624	0.106487739091257	0.143541159198494
eco	302.77735197666	0.363410815137678	0.225633145430172	1.61062690698581	0.107261065579084	0.144539221192919
dapA	1915.60874777852	-0.353710453342927	0.220332417956908	-1.60534912031013	0.108416994846791	0.146052087814153
lapA	506.737478060563	-0.317953012410037	0.198282869666767	-1.60353243295493	0.108817154559057	0.146546217037994
curA	54.1743071712328	-0.583136477131596	0.363722151573433	-1.60324707914817	0.108880115159146	0.146586069841903
thiG	15.870922572298	-0.773104191476517	0.482310178636793	-1.60291908759137	0.108952518962817	0.146638607782983
guaD	38.9763156340302	0.517572259393467	0.322997635515233	1.6024026261612	0.109066604485271	0.146747195560121
insL-1	11.3765481164188	-1.11362125483809	0.695463013009089	-1.60126596814939	0.109318023226599	0.147040439692115
hyfE	2.59436985401098	2.23667172857509	1.39834879917884	1.59950917102267	0.109707512481286	0.147519162023352
nnr	420.664818138158	-0.284271236850612	0.177965844695842	-1.59733592328604	0.110190847297235	0.148117151165905
rutE	4.16978377979687	1.74686267130757	1.09369862502045	1.59720660824174	0.110219660177861	0.148117151165905
glgS	95.6586411080082	0.389973728325265	0.244458629952959	1.59525449520971	0.110655336931243	0.148657154476743
rrlA	162.679028294165	-0.444039397673013	0.278650063345346	-1.59353775966199	0.111039604521761	0.149127784366889
yaaU	16.248019958211	0.802473025756286	0.503665028097766	1.59326731257688	0.111100236308627	0.149163611889914
ydfB	8.59012024022285	1.2879801571113	0.81070764790821	1.58871099888419	0.112125654602497	0.150494347897577
ynfP	0.895150016090013	3.37585192256334	2.12769465448438	1.58662424396673	0.112597773168146	0.151081862409183
prpR	7.96046693778041	1.13065155127197	0.714536702848531	1.58235615716391	0.11356828747707	0.152337553247868
bcsF	74.2862766226822	-0.494182458584473	0.312461527947527	-1.58157857650707	0.113745807904733	0.152529100770908
rrlB	9.15925378576528	1.05065470233064	0.664434931644652	1.58127553548395	0.113815050836573	0.152575379409541
valS	2441.50799661521	-0.276472544452064	0.174903898275916	-1.58071116297203	0.113944094806406	0.152701771959897
dcuS	303.624162648817	-0.282719610393754	0.178882791297661	-1.58047405422754	0.11399834415729	0.152727882245494
paaD	0.926298142556002	-3.24462624785119	2.0560394343883	-1.57809533882627	0.114543708885475	0.153411741809113
waaO	388.222073431128	0.304984723922629	0.193480990090723	1.57630330390403	0.114955920596034	0.153916903132697
eutR	42.6672901519678	-0.632977199357143	0.401618349607889	-1.57606643216162	0.115010494079016	0.153943053165484
rstB	546.397509945754	-0.280025382733055	0.177711299636525	-1.57573200638223	0.115087577979809	0.153999308579135
rayT	16.1257200831091	-0.7891092039766	0.501098002740632	-1.57476022586552	0.115311800402035	0.154252356627935
trpD	62.3577811527844	0.45618863613458	0.289904988953728	1.57357980551136	0.115584624975442	0.154570245819518
yjjG	192.839389989285	0.325190152363664	0.20668980088194	1.57332461967686	0.115643671445452	0.154602145057781
insA-7	152.712617809126	-0.366423778500495	0.233384526008203	-1.57004315910651	0.116405070864539	0.155572703470618
sdsR	94.6892989309695	-0.807245209669955	0.514599441223282	-1.56868652587536	0.11672099973641	0.155947491436146
ydcU	44.7689282340637	-0.833380783271332	0.531691448872475	-1.56741430586975	0.117017882219809	0.156296611915968
rrsG	67.1278200745117	0.450419251787036	0.287654428452997	1.56583458217343	0.117387347938769	0.156742437536477
ibaG	404.881911090759	0.321509565193764	0.205478493914193	1.56468718000252	0.117656275915205	0.157031008011552
yphE	13.281146790686	0.825923017483748	0.527878708226145	1.56460755967812	0.117674955241072	0.157031008011552
yheS	517.71865235807	0.327703655411595	0.209742190410532	1.56241171492571	0.118191029077509	0.157629513410666
cysU	16.2979859498789	-0.847221723771107	0.542258725245008	-1.56239389857361	0.118195223577221	0.157629513410666
yjgH	14.8367699024175	0.852606809264831	0.54651530494202	1.56007855874281	0.118741317750012	0.158262167248207
rpmF	8655.2552445797	0.342928428269661	0.219815048932709	1.56007711908133	0.118741657921714	0.158262167248207
ylcG	3.36446673237858	1.77305162156427	1.13747685406904	1.55875841800352	0.119053569380569	0.158629763508899
mngB	107.067130801665	0.444869112333997	0.285485315738377	1.55829069941265	0.119164352684214	0.158729230243103
hcaR	41.5733576481367	-0.759883262553299	0.487706883203722	-1.55807368877319	0.119215781012637	0.158749598662781
fabA	2406.52765121534	-0.292446836520915	0.187750239481238	-1.55763762181587	0.119319175054759	0.158839132125926
asnV	14.6006240930762	0.753881102954235	0.484426421466519	1.55623448587298	0.119652343697396	0.159234397413712
tatB	570.335877926293	-0.36852386951565	0.237420471035137	-1.55219921815887	0.12061456312775	0.160466316117567
murR	29.8883716635534	0.625849638850643	0.403610278307236	1.55062859517724	0.120990715332101	0.16091801769722
glyU	43647.3978752579	-0.606076543758781	0.391736098978909	-1.54715520305269	0.121825825159502	0.16197967612763
yagJ	111.09039511203	-0.347529857161363	0.225129489116874	-1.543688738977	0.122663755660997	0.163044441336992
carB	190.320821693457	0.403719207483554	0.261626292970788	1.54311404599014	0.122803107325625	0.163180293551564
yjiS	1.86379347439544	2.32956091863766	1.51272329107902	1.53997821834024	0.12356566290276	0.164143924140255
ydiR	23.5147020597176	0.63926658058939	0.416385999211973	1.53527395685548	0.124716548475772	0.165622671539923
dnaA	1690.88751183922	0.263416472817224	0.171943545491655	1.5319939580402	0.125523925729595	0.166644486470266
glnQ	178.229412682714	-0.516835205658636	0.33829432229482	-1.52776789794367	0.126570175326716	0.16798271305446
argW	1481.06388484391	-0.64106290835442	0.419892405923472	-1.52673137049127	0.126827823349729	0.168273823006753
yfdG	514.860056018454	0.357948821955663	0.234749954046907	1.52480891171608	0.127306766472106	0.168843584238804
torS	77.5650744183728	-0.379548232154582	0.248933174519696	-1.52469928078852	0.1273341212345	0.168843584238804
mdtE	10.5696436410733	0.884694796173599	0.580731561721633	1.52341435266725	0.127655073435999	0.169177255155869
yeaX	7.71944267475551	1.04830608746947	0.688143249365846	1.52338352288645	0.127662781889757	0.169177255155869
elyC	19.889646293853	0.703579818291486	0.462598423362448	1.52092999621018	0.128277405525194	0.169940483254576
mhpA	5.32644506886576	1.25799936484371	0.827760201751508	1.51976304512084	0.128570540061023	0.170277474370839
nusB	1273.51196252465	0.225619553683092	0.148643996502885	1.51785177330531	0.129051769925446	0.170863298759037
ydhK	124.641527567218	0.347583378170366	0.229450018792019	1.51485443322376	0.129809272019431	0.171814441693691
yghW	10.4312100809304	0.910063807140895	0.603026164125379	1.50916139511266	0.131257543064578	0.173679032133341
ydhW	19.2591919738294	0.650609919727975	0.43139055910706	1.5081691195901	0.131511248548864	0.173962335102426
hofO	3.32215671134976	1.68641918521663	1.11859430258473	1.5076236141377	0.131650885484465	0.174094623700559
pheS	734.08984781224	-0.287214096640218	0.190653666714083	-1.5064703532345	0.131946472182741	0.174432997983383
gspG	5.56656318232806	1.19619846434138	0.794421475853425	1.5057478941595	0.132131903972362	0.174583729672003
cysS	875.788873001512	0.297713203540166	0.197721954016198	1.50571647453866	0.132139972947737	0.174583729672003
potG	12.024984188629	0.970462521253536	0.64595364480583	1.50237177088033	0.133001122555981	0.175668650447512
envC	348.851520400537	-0.298007488375802	0.198414651085832	-1.50194296008357	0.133111840516341	0.175762042497231
lpxC	13661.5554513436	0.29695839756297	0.197796050688108	1.50133633371287	0.133268591886308	0.175916143075887
yhhT	30.5483764807453	-0.819284316412498	0.546013658129523	-1.50048319160938	0.133489284259155	0.176154528612337
idi	108.608496409705	-0.342058516335166	0.228197594081293	-1.4989575929241	0.13388463381834	0.176623182091281
yjfP	37.2518955580196	-0.600573493233111	0.402181707389277	-1.49328893432691	0.135361570903423	0.178517976877436
yibI	16.015656626725	0.805935381929376	0.539996885848223	1.49248153656186	0.13557295396769	0.178699453356191
frwD	5.03575245776258	-1.37828545272146	0.923503664117277	-1.49245260877106	0.135580532218571	0.178699453356191
caiT	21.8840848406435	0.635375404126676	0.425918884798216	1.49177560987392	0.13575797994331	0.178879665834122
sraB	1010.83962938976	0.336820825297926	0.225962800355412	1.49060298760746	0.136065759477453	0.17923144869099
cynT	3.24619393040234	1.64278866864203	1.10263553290073	1.48987459557041	0.136257212461058	0.179429836433282
aroL	713.200797305394	-0.281734063116209	0.18919103619805	-1.489151223958	0.136447551595004	0.179626638944217
arsC	26.8913973384572	0.610126063311916	0.409908690184844	1.48844383620358	0.136633883327997	0.179818049568571
allR	618.994799905948	0.538785547328685	0.362033431936545	1.48822042330919	0.136692772897661	0.179841674555083
hemA	1187.34008962843	-0.260994910237488	0.175393324145457	-1.48805498447045	0.136736393663076	0.179845202802962
eutS	2.73773529883356	1.76598619767792	1.18905395610523	1.48520274341666	0.137490125512135	0.180782436807785
hda	579.653425856673	0.301145176196711	0.202919995330465	1.48405865920844	0.137793359374626	0.18112693828029
yjiL	18.1033913417475	-0.721163917672701	0.487832517017008	-1.47830227079258	0.139326890157063	0.183087953472922
tff	1401.51900393779	0.327428642495461	0.221536766359029	1.47798782060771	0.139411038222682	0.183143747282369
ispB	444.016768071652	-0.244123372891872	0.165299516888766	-1.47685472702348	0.13971458288484	0.183487642036802
trkH	522.886486605817	-0.263249435778024	0.178296694640844	-1.4764684017744	0.139818191822367	0.183568833435642
rutA	2.76568853151102	1.77948849829199	1.20707740150115	1.47421242090936	0.140424406612829	0.184309655885915
yfjD	197.989025998238	-0.313947510295935	0.21318772265421	-1.47263410100382	0.140849724528122	0.184812676180417
brnQ	486.363070772223	0.270828429668016	0.184323619753236	1.46930941368549	0.141748884656513	0.185904951093965
yjhB	179.114409142645	0.50317878112558	0.342474781816056	1.46924330736807	0.141766807686042	0.185904951093965
ygbJ	24.5492370641122	-0.629713406228431	0.428746667289377	-1.46873073138878	0.141905838581897	0.186031736463824
gadY	189.655507868819	-0.466129490832309	0.317724581081386	-1.46708664858672	0.142352485663835	0.18656159591922
yhaJ	130.18150747268	0.387644948706908	0.26429057368529	1.46673770199805	0.142447422506609	0.186630339120649
shiA	426.472951181885	-0.293492006755108	0.20025766604795	-1.46557189318702	0.142764953093613	0.186990590023924
yfeR	36.5014199506437	0.551190991854311	0.376785083425051	1.46287901538956	0.143500486983589	0.187897955087602
rppH	410.572173585329	-0.28837749356779	0.197278779075222	-1.46177655254969	0.14380245144486	0.188237237543883
allS	3.98920279702283	-1.49032895854647	1.02076648538366	-1.46000968868636	0.144287411179122	0.188815787104523
pncA	143.764706824545	-0.382580562819152	0.262086541481446	-1.4597489846545	0.144359073894096	0.188853308998441
yafW	1.23397613196767	2.67814341823216	1.83705857054752	1.4578432398233	0.144883756735367	0.189483281732202
mtr	167.465819588509	0.293230365205475	0.20155592653505	1.45483375381911	0.145715291196354	0.190514069709995
lipA	2103.89061470051	-0.263104458483044	0.180916557292396	-1.45428623239728	0.145866965860887	0.190655632557833
yheO	329.232027111537	-0.298803171720062	0.205871997099096	-1.45140269648346	0.146667759336928	0.191645290531566
hicB	23.0456543156259	0.631572625913138	0.435410700145125	1.45052160110588	0.146913119941827	0.191908812341495
ytjB	51.5150586974231	-0.412083522091225	0.284668114294173	-1.44759283319446	0.147730956685362	0.192919765968727
torI	170.491029109718	0.374044870427829	0.25866370251104	1.44606632780981	0.148158599018346	0.19342072079869
prpD	6.30125037306578	1.09324408226555	0.757145607515478	1.44390203339217	0.148766534585838	0.194156680462146
ascG	56.7212436331721	-0.408287535501411	0.282804949293618	-1.44370717882138	0.148821361229187	0.194170549414855
citX	3.95411468616968	1.39198061019835	0.965128032677086	1.44227559771242	0.149224641366198	0.19463891019053
yajO	483.628320442687	-0.427827162697802	0.297361108099193	-1.43874619459344	0.150222445932615	0.195882221722166
frwB	8.72795812180025	-1.06068285415535	0.737371491013753	-1.43846469124687	0.150302248859099	0.195928124402974
insB-6	1.73106853453986	2.18757880965491	1.52109708996801	1.43815856599983	0.150389068493884	0.195983143842668
fusA	59401.2910095885	0.267118120996916	0.185814183070304	1.43755507024913	0.150560336830794	0.196148149376536
hofQ	12.5307988078409	0.895978805967881	0.624156004652793	1.43550458425262	0.151143362944271	0.196849330985527
yagN	658.906972341715	-0.331144545473928	0.230905079919665	-1.43411546246249	0.151539316076661	0.1973065250518
ugpE	7.02742611571872	-1.01629708288559	0.708838996621399	-1.43374883115864	0.151643951764134	0.197384260770324
ryjA	67.9114567517696	0.630176941658061	0.43968970544932	1.43323105782994	0.151791816736104	0.197518202287235
mdaB	223.106845133191	-0.324199360363381	0.226404345833883	-1.43194848654209	0.152158564438546	0.197883079455988
bioF	49.3720691483908	-0.457928559977977	0.319800983276662	-1.4319172983337	0.152167491013973	0.197883079455988
mhpD	6.91436256992794	-1.01715110106327	0.710411169785066	-1.43177802422646	0.152207358406962	0.197883079455988
yeeO	50.5622840871255	0.442146933368762	0.308870424965998	1.43149650348503	0.152287968361705	0.197929303258275
hycD	3.13048929050295	-1.71376909676507	1.19822140872205	-1.43026078844049	0.152642184373274	0.198264468518521
dgcQ	192.207334032894	-0.341328632166644	0.238654899576859	-1.43021841484012	0.152654341815654	0.198264468518521
lpxA	1916.33407855297	0.234542682261552	0.164001564312269	1.43012466524385	0.152681242203086	0.198264468518521
lysP	567.033471465646	-0.327153409642115	0.228805953678361	-1.42982909484079	0.152766076403778	0.198316008759397
mlaB	443.512374966014	0.299169596619206	0.209461845501026	1.42827728794045	0.153212062382256	0.198836215670679
recA	16086.7138269967	0.429454706058376	0.300744538003551	1.42797175605997	0.153299988153898	0.198891567619632
hemH	197.771995472069	0.352361875516906	0.246870475485589	1.42731476829628	0.15348918564913	0.199078238133046
yffN	4.88044812344628	1.27337811361761	0.892875754394613	1.4261537591879	0.153823963842371	0.199453563506357
appX	11.4030474971885	-0.909106839391882	0.637908045235903	-1.4251377548557	0.15411738491098	0.199775058103846
purN	53.3813934367791	-0.583137493267108	0.409301399948251	-1.42471414302721	0.15423984916851	0.199874825190933
dmlA	16.6881681366815	-0.690881280137944	0.485031949731666	-1.42440365118248	0.154329657905268	0.199932228598597
insF-3	2.19133719230564	1.91246947412918	1.34362292992643	1.42336769604989	0.154629591950456	0.200261732735363
cysP	49.3805499767656	-0.530291452820856	0.372675465440277	-1.42293094661966	0.154756174075143	0.20036659967937
yfdY	72.6812667038466	0.489925139387654	0.344881980864115	1.42055881887516	0.155445057625967	0.201199215719173
yeeT	2.56818661417157	1.65413249237146	1.16608868610105	1.4185306075666	0.156035909163168	0.201867387876633
rtcA	14.6983772682321	-0.799904356576505	0.563919980343559	-1.41847138682544	0.156053186712735	0.201867387876633
norW	12.0564971673415	0.882780731115347	0.626175092934633	1.40979853890085	0.158599178186713	0.205100438555852
paoC	17.3590215026252	-0.67154933119984	0.476643452599696	-1.40891336603302	0.158860786797785	0.205378292054935
atoA	1.71214071257486	2.15129466145998	1.53186276718114	1.40436513475596	0.160210147501611	0.207061835238181
glnB	245.375027455748	-0.312662730984767	0.223968082136456	-1.39601468210221	0.162710073912201	0.210230986675382
gudD	29.94518843188	-0.565451675090715	0.40568558521235	-1.39381751706741	0.163372717031046	0.211025094359713
patD	57.9507512949868	-0.595331278759637	0.42975858106793	-1.3852690905677	0.165970201372981	0.214317194189155
sbp	145.284061664647	0.331462125177923	0.239835766336828	1.38203792637172	0.166960056219691	0.215532038487541
rhsB	30.4196592353848	0.624213281226361	0.451793488067712	1.38163408219113	0.167084083605454	0.215628783571903
yfhH	108.788905022958	0.324401927157776	0.235020461240786	1.38031354991435	0.16749012477092	0.216089315159663
ydhX	13.5412205826225	0.951661034035248	0.689563971016318	1.38009100538219	0.167558626344139	0.216114223584793
paoD	9.94765995995223	-1.01771709622857	0.737630854732502	-1.37971058246695	0.167675773293129	0.216201840938279
arcB	1061.89963960361	-0.470304309399939	0.341596882335942	-1.3767816210261	0.168579774768595	0.217303682675598
ubiK	714.167420731099	-0.276203427191234	0.200870942868799	-1.3750292762435	0.169122368531696	0.217939150765544
ypaB	5.13900046136235	1.20452506725953	0.876206422939472	1.37470467657452	0.169223020799674	0.218004906267732
ssuB	9.58036063575028	-0.883510819145221	0.64317372630394	-1.373673679462	0.169543011656051	0.21835310765319
ygeR	165.203358628695	-0.276062889691385	0.201103411980387	-1.37274095438176	0.169832892514937	0.218604828022997
yhhS	131.960997141058	-0.301961749166685	0.219972567912779	-1.37272457212218	0.169837987262119	0.218604828022997
yoaJ	37.4393489725483	0.510141153466897	0.37173596178198	1.37232123311785	0.169963458494015	0.218654214578353
trpB	105.962448724391	-0.395997600557024	0.288568836214161	-1.372281240595	0.169975903206254	0.218654214578353
yfeO	25.2581914490139	-0.631149455642765	0.460674129452906	-1.37005621824763	0.170669353265782	0.219481987381903
hyfA	12.4377492653209	0.792597422009668	0.579820918509867	1.36696934640895	0.17163491388323	0.220659109361729
hyaB	11.3516950759752	-0.82020287943958	0.601295669490925	-1.3640591826214	0.172548939860094	0.221769307432824
yacG	90.8780938073842	-0.384079982870474	0.282738289139612	-1.3584293235955	0.17432749482576	0.223989670889021
yjjJ	212.278431132922	-0.295137975511206	0.217363500795499	-1.35780834607039	0.174524505944215	0.224177238190917
paaI	3.95803666092568	-1.41997722991412	1.04592119076298	-1.35763310128392	0.174580134109509	0.224183142105546
dsdC	63.2473496394473	-0.486629710797257	0.359553577573075	-1.35342753111212	0.175919087053524	0.225836513566959
shoB	221.21321796664	0.381223622122805	0.281735239446797	1.3531272228187	0.176014990163691	0.225893617233157
treF	106.900666834093	-0.473292871019177	0.351069497630332	-1.34814580649654	0.177611490996506	0.227875957928637
yacH	9.26431190767849	0.862812227521212	0.640876845726404	1.34629957888907	0.178205921598768	0.228571857980552
mpl	383.692101186038	-0.230778205788815	0.171534479184143	-1.34537503414152	0.178504153417707	0.228887549901923
yecM	97.9068743900625	-0.307781221560442	0.228860965196351	-1.34483930580465	0.178677133975602	0.229042500599598
araG	39.7820312457661	0.467821421035459	0.34799769240245	1.34432334250779	0.178843850484848	0.229189333483062
yceD	13249.2774804881	0.359337783854063	0.268099072902723	1.3403171445671	0.180142259931154	0.23078592822326
gdx	238.650075138921	0.354677868492713	0.264687404965747	1.33998770564323	0.180249341981516	0.230847853097007
ulaE	17.5552634309026	-0.705646788993666	0.526662943076812	-1.33984514815342	0.180295694053228	0.230847853097007
hpt	743.084272041929	0.229321397938601	0.171224589034331	1.3393017862208	0.180472447492079	0.23100683619834
sgbU	5.15712095710961	-1.13827705532249	0.850186730076086	-1.33885535383577	0.180617766430343	0.23112550187256
yggX	191.940182591341	0.268766517118694	0.200908463163292	1.33775607501536	0.18097596490115	0.231516428017109
nudI	172.860283725321	0.38696600194733	0.290155884731631	1.33364864305696	0.182319033248991	0.233166670469525
insA-2	0.931121914232968	-3.25049876893493	2.43851832038332	-1.33298107369723	0.182538014847364	0.233378783243443
eutH	6.18859634732854	-1.08558535247986	0.817417476570502	-1.32806721607478	0.184155902648543	0.235378783920585
yjaG	461.882964500353	-0.273134713526569	0.205767352014089	-1.32739577417446	0.18437779684819	0.235593851528243
sspA	2659.27735971289	-0.241607843520164	0.182120401159469	-1.32663799322848	0.18462846152955	0.235845545652606
appC	33.0936423875529	0.481753608339652	0.36322094302564	1.32633763991314	0.184727884500791	0.235903952503481
prs	3189.1075515925	0.26934190440742	0.203146764537548	1.3258488513	0.184889768029637	0.236042066537109
yjjP	200.609915412675	0.247988022089564	0.18730451470598	1.3239831537368	0.185508639642568	0.236763350944161
ynfR	273.533858624844	-0.309355274861376	0.234255461998128	-1.32058937803486	0.186638316471866	0.238135964060676
yqeC	75.8775594140457	0.396202311332151	0.302266012297261	1.31077360739622	0.189934261811196	0.242270967519333
yggC	264.127658571691	0.406223709504028	0.310282479320814	1.30920608341542	0.190464552112171	0.242876858469889
tyrB	197.053649397654	-0.304466555352524	0.232906808479343	-1.30724626446258	0.191129087596706	0.243653535058714
yjhC	353.999055191755	0.44843658224987	0.343149168657743	1.30682695226676	0.191271489312019	0.243764332041688
pgpB	199.383156894483	-0.279759487275815	0.214793821241422	-1.30245593499346	0.192760572061053	0.24559083325528
glcD	9.34385038352947	0.910138013191212	0.698911969818302	1.30222124172208	0.192840765779086	0.245621769807922
clsA	462.7499160885	-0.238167290603386	0.182981182614583	-1.30159444375787	0.193055060208068	0.245823443331607
yicL	113.358724392369	0.297188854045838	0.229262095390748	1.29628429653545	0.194877556720921	0.248072183910463
xapB	37.514927773294	0.457552813986316	0.353108005852649	1.29578714275102	0.195048828862846	0.248218280763175
osmC	126.118483612156	0.600967669273017	0.464013065917942	1.29515247180409	0.195267636794092	0.248424769312611
glsB	144.544352575074	0.351037449676252	0.27177742961789	1.29163577037946	0.196483310328901	0.249899010502276
truA	286.397569377073	-0.238619895318295	0.185524499632948	-1.28619074995698	0.198376498508128	0.252233851793403
narU	27.5014740882004	-0.717769890709925	0.558968106064741	-1.28409811386768	0.199107627934371	0.253090222660791
glnS	1127.2048766655	-0.192212900346229	0.150019067972158	-1.28125646255782	0.200103599751296	0.254269348760016
seqA	1335.83109534296	0.353152826557347	0.275659134229086	1.28112143842061	0.200151014799029	0.254269348760016
tadA	292.288494874112	-0.240498922136964	0.187829113240642	-1.28041344596481	0.200399767560715	0.254477398684943
yjgZ	6.68375248823643	1.04077028790618	0.81289499209811	1.28032562387907	0.200430639528773	0.254477398684943
yzfA	3.27266358497683	1.3212118501053	1.03297715558838	1.27903298050453	0.200885442212076	0.254981146384759
ytfJ	77.2123860267199	-0.400222029981881	0.313960706016796	-1.27475197472792	0.202397044045828	0.256676689277212
mngA	18.1465794681253	0.597346317577952	0.468624391390416	1.27468038060421	0.202422393849368	0.256676689277212
gspH	4.71547171737387	1.22988335806542	0.964966434195367	1.27453485891553	0.20247392680377	0.256676689277212
speB	301.493140407423	-0.31335867545468	0.245867625802307	-1.27450157145391	0.202485716089209	0.256676689277212
mdtO	13.7986432026521	0.675679144370394	0.530184200972789	1.27442338555289	0.202513408840159	0.256676689277212
ycjQ	19.3232991542663	0.581597749816057	0.45690516713229	1.27290692172817	0.203051072779846	0.257283923484818
htpX	782.234837450048	0.226095512726549	0.177667000480911	1.27258023220154	0.203167036896467	0.257356630070986
artJ	59.84933708214	0.473427487662971	0.372934576954515	1.26946525454708	0.204275175271561	0.258685743720947
dsbB	545.614734646558	0.259526185850007	0.204594723197907	1.2684891467067	0.20462332414176	0.259051948978315
sdhD	114.245272074447	-0.470675277985978	0.371666268985056	-1.26639223750731	0.205372688656872	0.259925733583878
appB	27.0927832201686	-0.515900935434926	0.407683170615629	-1.26544574959001	0.205711584029911	0.260232847058889
acrB	2400.00008350711	-0.195554248707772	0.154541465429068	-1.26538368304478	0.205733821496818	0.260232847058889
alsC	22.3497937048833	-0.61782076618031	0.488648870200166	-1.26434502125674	0.206106216892327	0.260628845943579
hyaD	11.3410545710082	-0.7246720336654	0.573912396086982	-1.26268754361523	0.206701492348713	0.261306375795078
yjhG	120.151497808355	0.318429010962111	0.2524371800582	1.26141882463073	0.20715798954767	0.261808126606132
sokE	5.91370174836338	0.941139226305741	0.746279990500172	1.26110741047066	0.207270151076564	0.261874539453364
kefG	55.5027807646854	-0.358615449457259	0.284621047911374	-1.25997515675273	0.207678324393686	0.262314801340271
yhdV	23.9343489544254	0.535139518743382	0.426069422600291	1.25599137219808	0.209119098216666	0.264058694586322
asr	6.69385593656702	0.914445268844122	0.730747765496455	1.25138291490069	0.210794807594353	0.266098157977584
yeaR	21.1827477652858	0.572678597687362	0.458635692658649	1.24865684649972	0.211790610821022	0.267278412334602
pyrE	80.4704489189973	-0.319688991401258	0.256066746496128	-1.24845961365816	0.211862789506618	0.267292715193157
eptA	20.8778838118091	-0.597521761694539	0.478759163385078	-1.24806334247421	0.212007861347925	0.267351728442675
dcrB	699.278803980869	-0.197707635865664	0.158419657949623	-1.24799938608966	0.212031282015543	0.267351728442675
lsrG	7.47875319380118	-0.869604765526438	0.697628827818894	-1.24651495300906	0.212575403037699	0.267960902595297
ubiG	259.859460927615	0.334878687771168	0.268872407976722	1.24549294697491	0.212950606492397	0.268284712007533
ykgV	9.8808532909769	0.732026659778109	0.587745415560303	1.24548255145514	0.212954425397284	0.268284712007533
ddpD	10.5400379232587	0.774145518994864	0.622413478619035	1.24378013264186	0.213580494326109	0.26899630492391
dosP	58.6385351981436	0.505402129579266	0.406654939934207	1.24282796038586	0.213931236761406	0.269360826337879
thiH	31.5531853425435	-0.522883605992861	0.422302286512384	-1.2381737506352	0.215651642366948	0.271449187655588
leuX	10702.0185610008	-0.441192702245967	0.357244199638843	-1.23498912702289	0.216834550765448	0.27285997751722
dppD	20.3402156082123	-0.544846569318348	0.441343262470206	-1.23451883295744	0.217009633411723	0.273002096098997
gspI	3.21321674015594	1.30004215945346	1.05403449202782	1.23339622117333	0.217427974158914	0.273450068846295
dnaE	2591.09469640778	0.208349131333669	0.16899671881319	1.23285903298501	0.217628362113029	0.273623753509598
add	378.723285671935	-0.207545533697928	0.168696634077917	-1.23028852847217	0.218589078524469	0.274753024880684
folX	348.81623579895	-0.2353965213372	0.191508714065088	-1.22916872209374	0.219008553344835	0.275201537426733
dnaX	1419.95795451766	-0.21827919610066	0.177625154177518	-1.22887547718896	0.219118497120065	0.275260954489118
arnT	47.4850295637359	0.440849126812664	0.359044365304652	1.22784025990381	0.219506939080429	0.275670092447205
eutJ	2.2549521321692	-1.70915932467059	1.39226148527333	-1.22761373689443	0.21959200260996	0.275698104448572
yfcO	147.438736769348	0.308157707686326	0.251185355980444	1.22681398556657	0.219892513072183	0.275996517121743
mgtL	3214.20610849424	0.292122939215478	0.238218901480784	1.22627943206699	0.220093538630771	0.276169927222216
secD	3376.69855326065	-0.215735638095893	0.175976753341872	-1.22593259620366	0.220224041122803	0.276254772316526
yaiL	79.7216303571324	-0.319732452874102	0.26116149845325	-1.22427101532095	0.220850007246965	0.27696091402681
csdA	466.283350365095	0.25657181800776	0.209651876145378	1.22379929397744	0.221027950742555	0.277104962218049
ydhP	84.741979454121	0.307575695455373	0.251475687239856	1.22308322856678	0.221298262490928	0.277364698180499
rnhB	439.300985611582	-0.285240972841553	0.233250132455838	-1.22289736703819	0.221368463166909	0.277373547830072
melA	48.2781411024112	0.529560182135866	0.433122018849197	1.22265818658424	0.221458826105071	0.277407648440142
yegT	23.9656038996678	-0.63387580559231	0.518627022504481	-1.22221900920489	0.221624817171993	0.277536437239613
astD	21.1408999491608	-0.536434548627315	0.439629382617553	-1.22019721573973	0.222390122101127	0.278415447817114
fryC	8.43261058334275	0.778040798543042	0.637924090455286	1.21964479815734	0.222599556230591	0.278598248011677
narY	36.480962443072	-0.840529467716891	0.689905151557983	-1.21832612181364	0.223100067267	0.279145142553099
scpB	15.7870221860273	-0.593800035902388	0.487516472226089	-1.21801020012922	0.223220096601124	0.27921579851046
ygjQ	15.6688825605802	0.629649413584418	0.517182595901874	1.21746056146074	0.223429033026427	0.279397592395415
paaE	3.1724384604657	-1.36581396953321	1.1237029721479	-1.21545818012969	0.224191389640665	0.280271136793238
ryeA	297.578024526266	-0.331055960813909	0.272550580233651	-1.21465880032287	0.224496252269608	0.28057241428745
cynR	34.8319770003583	0.45266132652163	0.372786158767301	1.21426537942947	0.224646401486799	0.280680216647187
mcbA	10.4494455538856	0.740406128772753	0.610180847365953	1.21342079478397	0.22496897985345	0.28100333480131
nlpE	261.434914011223	0.22624534042956	0.186535109205617	1.2128834158516	0.225174397073421	0.28117680826807
ddpX	1.14290830739349	-2.32400455597153	1.91635287217951	-1.21272266173421	0.2252358725917	0.28117680826807
ypjF	5.96307851987345	0.951671618811609	0.786802118125152	1.20954379365338	0.226453996847464	0.282568526728307
insC-4	0.954441962327425	3.46016077972117	2.86094335086478	1.20944749873333	0.226490969715766	0.282568526728307
