Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gadY	651.874326148891	0.387366070398534	0.202310075021983	1.91471467921923	0.0555289005043765	0.100978297616869
yidQ	250.372065248775	-0.477033954196524	0.249437879568075	-1.91243589394904	0.0558203077733078	0.101466357387522
rfbX	7979.40624472847	0.235156424457014	0.123428215518466	1.90520800668817	0.0567530378357602	0.103119287213533
ydcF	499.507870135051	0.262992279597577	0.138078856525027	1.90465279200737	0.0568252193241222	0.103207897313857
clcB	159.595782420905	0.357243056568871	0.187934086648248	1.90089548383799	0.0573157037595491	0.10405585756676
dapD	1428.31237828977	-0.300520753132243	0.158289573246522	-1.89855052969414	0.0576235980833997	0.104571766303675
narP	1136.98889399796	0.272384615397725	0.143534844793083	1.89768983127679	0.0577369528911077	0.104733600714821
yfeX	858.111199526297	-0.553497361826873	0.291696252094961	-1.89751276491096	0.0577602956755288	0.104733600714821
feaR	598.745796964245	-0.639961089441954	0.337329619341888	-1.89713874130141	0.0578096292601304	0.104779953033986
coaD	201.33759119799	-0.328319982871526	0.173250666848188	-1.89505754202504	0.0580847787683066	0.10523539038664
selD	1460.95731054133	-0.247876779958488	0.130816058738376	-1.89484977875863	0.0581123062063362	0.105242007295616
gss	528.924082188339	-0.267149570832745	0.141250578116775	-1.89131665437777	0.0585820868222098	0.106046885543294
yiiM	125.368689962039	-0.400053924613597	0.211540476084125	-1.89114599730079	0.0586048578002417	0.106046885543294
ygdT	142.726515957361	0.343347960903745	0.182024442865929	1.88627392836817	0.0592580506944559	0.107176447976737
thrL	2616.40270435416	0.574573618919951	0.304631308799226	1.88612792685284	0.0592777178237942	0.107176447976737
php	256.347693735591	0.388185386314601	0.205881084250199	1.88548349513671	0.0593645907098084	0.107273444739622
lpxA	2969.69749567281	-0.296257341657964	0.157134939099351	-1.88536899149241	0.0593800374693008	0.107273444739622
sokX	17.4029747281073	0.783571370937953	0.415665327708848	1.88510159184315	0.0594161231797842	0.107294662423797
yeeW	676.75934813331	-0.491317586122308	0.260785395268058	-1.88399195291319	0.0595660639667621	0.107521380002247
hofM	35.7987933998668	-0.59644027044037	0.316698346316583	-1.88330718293094	0.0596587505602289	0.107644606004703
alr	834.358698574551	-0.266227845944685	0.141419095395211	-1.88254524751897	0.0597620224207737	0.107786822762181
ydcO	218.670974374507	-0.810465054378649	0.43066161944633	-1.88190685629382	0.0598486633680636	0.107898939929008
garL	42.1908207365993	-0.657907514723553	0.349700539209172	-1.88134543976218	0.0599249435610653	0.107992294038093
torY	302.660221326745	0.43223825435038	0.229778669448505	1.88110695996195	0.0599573704264429	0.108006574924299
infC	53763.2273477768	0.387227790906536	0.205919934733432	1.88047743608607	0.0600430387231945	0.108116713517909
rhaD	23.9368146899968	0.6538158150417	0.347785676196888	1.87993888129988	0.0601164080933301	0.108204625102245
yjgZ	10.0776891378597	0.94950288965008	0.505198041600828	1.87946668724482	0.0601807980344408	0.108276309279924
araA	51.896314362637	-0.539329373777793	0.28702142694291	-1.87905613710529	0.0602368284681109	0.108332900810866
glvC	26.0506452871363	0.60507106038502	0.322669261438569	1.87520514872538	0.0607645061244171	0.109237334011595
frmB	911.272745471353	0.251571492301463	0.134185742116869	1.87480046935506	0.060820178605723	0.109292844392184
uidB	85.4807370178808	-0.41143290878194	0.219754284436276	-1.87224067024389	0.0611733147753258	0.109882628985182
fepB	180.942381260464	0.465845517827609	0.249042778521994	1.87054417153665	0.0614082890345981	0.110259771105706
yfeS	1002.05443784025	0.325945685283104	0.174399102274721	1.86896423795611	0.0616277899935657	0.110608834809299
ydaT	42.5995001540112	0.487643833505143	0.261192357193953	1.86699120427568	0.0619028161601583	0.111057229806259
dsrB	469.818400140047	-0.621657128411771	0.333092770326644	-1.86631828665074	0.0619968478307966	0.111180677476872
hupA	30068.1850951541	0.467839327679079	0.250843185771297	1.8650669191613	0.0621720247778023	0.111449485652929
yggW	354.433876134392	-0.362471910496213	0.194440041296068	-1.86418346797349	0.0622959441603267	0.111624020893967
yghO	510.202554521644	-0.29016041567224	0.155664466478802	-1.86401188553685	0.0623200352586327	0.111624020893967
yjaH	829.768296190912	0.611813034194322	0.328705088439958	1.86128251648918	0.0627042908215055	0.112266658790088
pphB	240.887402702414	0.358052806291384	0.192453640303408	1.86046263259508	0.0628201004934704	0.112428340631432
frvR	174.268345508682	0.3463080921567	0.18617310473783	1.86014028527039	0.062865680880331	0.11246425378267
mtlD	1715.72274290605	0.339393745368794	0.1825608090505	1.85907231203664	0.0630168892668114	0.112689025512416
phnJ	6.34622307725935	-1.21933080084449	0.656169848660786	-1.85825484565176	0.0631328328068207	0.112850578674966
hycF	13.9398069074023	0.836563603083734	0.450572957274074	1.85666625033351	0.0633586519705361	0.113208325045044
yldA	172.778263160669	-0.47336222482408	0.255174970035167	-1.85504959502432	0.063589144688349	0.113574128762659
metK	5438.41574914312	0.340032580795165	0.183404632919451	1.85400213387468	0.063738854709445	0.113795411729135
phnP	40.3376635893697	-0.561034830423034	0.302710596987256	-1.85337030155787	0.0638293010206615	0.113910752590719
yfgD	292.168464687403	-0.311294629043833	0.168124929852634	-1.85156733933921	0.0640879766497926	0.11432610322634
acpT	631.83913080286	0.332468081008429	0.179655349124374	1.85058826597066	0.064228809089183	0.114530983197864
pbpG	488.44345449362	0.370172489124996	0.200310852878657	1.84799018028862	0.0646037634031946	0.115110561972101
creB	259.204119693228	0.275172348737069	0.148904858741434	1.84797427742028	0.0646060640469552	0.115110561972101
kptA	267.229447222795	-0.300986025223031	0.162976547831224	-1.84680574738107	0.0647752986129099	0.115365461125538
alaC	331.844558990752	0.358248335787078	0.194123835237554	1.84546289922967	0.0649702306522997	0.115665903358375
paaH	14.3081626703125	-0.799271348691024	0.433443937273906	-1.84400168039711	0.0651828952857086	0.115997659434559
rplL	146001.318632815	0.417967069445322	0.226829725487002	1.84264680719403	0.0653805951114514	0.116302527542888
yqcC	126.633856468102	0.533714044278464	0.29007187890189	1.83993721245547	0.0657774559178472	0.116961285068927
yidZ	459.521802773076	-0.323829087252108	0.176205969945732	-1.83778726312078	0.0660937591967867	0.117476326830418
yidK	54.6346024624895	0.518073420654172	0.28212535977656	1.83632347359514	0.0663098300901193	0.117812870228636
lsrB	51.1379755705702	-0.491178044965257	0.267542232931446	-1.83588975685613	0.0663739629303378	0.117879302416168
yobH	556.701219036449	0.464203051522532	0.252980814194058	1.83493381899881	0.0665154960045869	0.118083087550632
brnQ	1215.98957087982	0.299133810804775	0.163150790559241	1.83348060882462	0.0667311296981982	0.118418204391972
frlC	29.2351443416942	-0.594955758321339	0.325038528858961	-1.83041610608415	0.0671877411316846	0.119153730708882
frmA	738.741736618261	0.321185489381897	0.175508993049542	1.83002297375858	0.067246503587345	0.119153730708882
waaL	3381.40932571588	-0.378781679587278	0.207001310808493	-1.82985159904474	0.0672721326221856	0.119153730708882
intF	3010.31795413048	0.297559503589513	0.162617820393093	1.82980870651339	0.0672785484444598	0.119153730708882
ypeC	109.297075448281	0.36269351718079	0.198215507509043	1.82979385285605	0.0672807703571703	0.119153730708882
eutD	30.8954639284502	-0.583610482163183	0.319109415183181	-1.82887265118194	0.0674186881277395	0.119304104425985
ycbZ	1920.7669851637	-0.292237608696957	0.159801863309139	-1.82874969443641	0.0674371141906901	0.119304104425985
rsmB	769.994988199835	-0.268422792815491	0.146784632872027	-1.82868456706577	0.0674468757326575	0.119304104425985
caiD	33.9956607140627	0.552371632886955	0.302378522298788	1.82675551387589	0.0677365373263879	0.119768414173573
gfcA	121.256340618616	0.487867014721746	0.26715148244844	1.82618119970906	0.0678229722606507	0.119873160274639
sufC	74.2804331252832	0.384914481107321	0.211040086781808	1.82389273515264	0.0681682902020755	0.120435199683667
pgpC	544.223485832517	-0.284785387740139	0.156361560629713	-1.82132607651924	0.0685573048315814	0.121073958212184
puuA	3770.91453461664	0.256767605709867	0.14105302441078	1.820362284201	0.0687038520675472	0.121284172973067
mltC	313.462171541947	-0.276944974154831	0.152165492144372	-1.820024831202	0.0687552235192058	0.121326271125964
ynfL	90.9270228726304	0.409276194908412	0.224896660458863	1.81984113980774	0.0687832006595138	0.121327070230947
rspA	114.453551708669	-0.343322260093826	0.188740216582142	-1.81902016597722	0.0689083535352229	0.121499208953305
yfaY	323.314458438169	-0.263129872293987	0.144953264269104	-1.8152738651369	0.0694818332385114	0.122429896197152
ycjP	9.227696891575	-0.979479358115444	0.539595807250888	-1.81520935662132	0.0694917423514689	0.122429896197152
rimK	473.871252342348	-0.260215499087821	0.143378409864253	-1.81488621148878	0.069541397941712	0.122468430733946
yeeA	231.733792993841	0.338116849628625	0.186327897379995	1.81463352714743	0.0695802465793482	0.122487910112527
